simTime,simDelta,xPos,yPos,zPos,speed,heading,steering,gas,brake,state1,state2,state3,state4,state5,state6,eulerX,eulerY,eulerZ,rpm,gear,leftBlinker,rightBlinker
213.0748,0.016666,6510.096,-409.2195,-0.5056297,63.91689,179.6345,3.132,8.154623,0,1,1,4118.53,4117.101,5.249828,9.262117,-0.02997933,-0.1800548,179.6345,2015.749,3,1,1
213.0915,0.016666,6509.62,-409.2165,-0.5056282,63.91374,179.6395,3.06,8.154623,0,1,1,4119.557,4118.052,5.249847,9.255985,-0.03287499,-0.1800643,179.6395,2015.674,3,1,1
213.1081,0.016666,6509.144,-409.2135,-0.5056268,63.91058,179.6448,2.988,8.154623,0,1,1,4119.557,4118.052,5.249847,9.255985,-0.03550142,-0.1801047,179.6448,2015.6,3,1,1
213.1248,0.016666,6508.667,-409.2105,-0.5056254,63.90742,179.6503,2.916,8.154623,0,1,1,4120.584,4119.004,5.249866,9.249974,-0.03782576,-0.1801745,179.6503,2015.527,3,1,1
213.1415,0.016666,6508.191,-409.2075,-0.5056241,63.90426,179.656,2.916,8.154623,0,1,1,4120.584,4119.004,5.249866,9.249974,-0.03982765,-0.1802717,179.656,2015.456,3,1,1
213.1581,0.016666,6507.715,-409.2045,-0.505623,63.9011,179.6618,2.916,8.154623,0,1,1,4121.61,4119.957,5.249884,9.244025,-0.04150064,-0.1803943,179.6618,2015.386,3,1,1
213.1748,0.016666,6507.239,-409.2016,-0.5056221,63.89793,179.6676,2.916,8.154623,0,1,1,4121.61,4119.957,5.249884,9.244025,-0.0428525,-0.1805395,179.6676,2015.317,3,1,1
213.1915,0.016666,6506.763,-409.1987,-0.5056216,63.89477,179.6735,2.916,8.154623,0,1,1,4122.637,4120.908,5.249901,9.238167,-0.04390426,-0.1807047,179.6735,2015.248,3,1,1
213.2081,0.016666,6506.287,-409.1958,-0.5056214,63.89162,179.6794,2.952,8.154623,0,1,1,4122.637,4120.908,5.249901,9.238167,-0.04468844,-0.1808867,179.6794,2015.18,3,1,1
213.2248,0.016666,6505.811,-409.1929,-0.5056217,63.88846,179.6852,2.988,8.154623,0,1,1,4123.664,4121.86,5.249917,9.232401,-0.0452465,-0.181082,179.6852,2015.112,3,1,1
213.2415,0.016666,6505.335,-409.1901,-0.5056223,63.8853,179.6909,3.024,8.154623,0,1,1,4123.664,4121.86,5.249917,9.232401,-0.0456265,-0.1812867,179.6909,2015.044,3,1,1
213.2581,0.016666,6504.859,-409.1873,-0.5056233,63.88215,179.6965,3.06,8.154623,0,1,1,4124.69,4122.812,5.249931,9.226756,-0.04587869,-0.1814962,179.6965,2014.977,3,1,1
213.2748,0.016666,6504.383,-409.1845,-0.5056247,63.87899,179.702,3.096,8.154623,0,1,1,4124.69,4122.812,5.249931,9.226756,-0.04605068,-0.1817062,179.702,2014.909,3,1,1
213.2915,0.016666,6503.907,-409.1817,-0.5056263,63.87584,179.7072,3.096,8.154623,0,1,1,4125.717,4123.763,5.249945,9.221204,-0.0461849,-0.1819127,179.7072,2014.84,3,1,1
213.3081,0.016666,6503.432,-409.179,-0.5056282,63.87269,179.7123,3.096,8.154623,0,1,1,4125.717,4123.763,5.249945,9.221204,-0.04631656,-0.1821118,179.7123,2014.772,3,1,1
213.3248,0.016666,6502.956,-409.1763,-0.5056303,63.86954,179.7172,3.096,8.154623,0,1,1,4126.743,4124.714,5.249957,9.215773,-0.04647158,-0.1823006,179.7172,2014.704,3,1,1
213.3415,0.016666,6502.48,-409.1736,-0.5056326,63.8664,179.7218,3.096,8.154623,0,1,1,4126.743,4124.714,5.249957,9.215773,-0.04666527,-0.1824762,179.7218,2014.636,3,1,1
213.3581,0.016666,6502.004,-409.171,-0.505635,63.86325,179.7262,3.096,8.154623,0,1,1,4127.769,4125.666,5.249967,9.210464,-0.04690184,-0.1826368,179.7262,2014.567,3,1,1
213.3748,0.016666,6501.528,-409.1684,-0.5056375,63.86011,179.7304,3.096,8.154623,0,1,1,4127.769,4125.666,5.249967,9.210464,-0.04717462,-0.1827806,179.7304,2014.499,3,1,1
213.3915,0.016666,6501.052,-409.1658,-0.50564,63.85696,179.7344,3.096,8.154623,0,1,1,4128.795,4126.617,5.249976,9.205277,-0.04746717,-0.1829063,179.7344,2014.43,3,1,1
213.4081,0.016666,6500.577,-409.1632,-0.5056424,63.85382,179.7381,3.096,8.154623,0,1,1,4128.795,4126.617,5.249976,9.205277,-0.04775529,-0.183013,179.7381,2014.362,3,1,1
213.4248,0.016666,6500.101,-409.1607,-0.5056449,63.85068,179.7416,3.096,8.154623,0,1,1,4129.821,4127.568,5.249984,9.200183,-0.04800958,-0.1831,179.7416,2014.294,3,1,1
213.4415,0.016666,6499.625,-409.1582,-0.5056471,63.84754,179.7448,3.096,8.154623,0,1,1,4129.821,4127.568,5.249984,9.200183,-0.04819829,-0.1831671,179.7448,2014.227,3,1,1
213.4581,0.016666,6499.15,-409.1557,-0.5056493,63.84441,179.7479,3.096,8.154623,0,1,1,4130.847,4128.519,5.249991,9.19524,-0.04829014,-0.183214,179.7479,2014.159,3,1,1
213.4748,0.016666,6498.674,-409.1533,-0.5056514,63.84127,179.7507,3.096,8.154623,0,1,1,4130.847,4128.519,5.249991,9.19524,-0.04825766,-0.1832411,179.7507,2014.092,3,1,1
213.4915,0.016666,6498.198,-409.1509,-0.5056533,63.83813,179.7533,3.096,8.154623,0,1,1,4131.873,4129.471,5.249998,9.19039,-0.048079,-0.1832492,179.7533,2014.025,3,1,1
213.5081,0.016666,6497.723,-409.1485,-0.5056551,63.835,179.7558,3.096,8.154623,0,1,1,4131.873,4129.471,5.249998,9.19039,-0.04773756,-0.1832391,179.7558,2013.959,3,1,1
213.5248,0.016666,6497.247,-409.1461,-0.5056565,63.83186,179.758,3.096,8.154623,0,1,1,4132.899,4130.421,5.250003,9.18563,-0.04722157,-0.1832115,179.758,2013.892,3,1,1
213.5415,0.016666,6496.772,-409.1438,-0.5056577,63.82873,179.7601,3.096,8.154623,0,1,1,4132.899,4130.421,5.250003,9.18563,-0.0465273,-0.1831674,179.7601,2013.826,3,1,1
213.5581,0.016666,6496.296,-409.1415,-0.5056586,63.8256,179.762,3.096,8.154623,0,1,1,4133.924,4131.372,5.250007,9.180993,-0.0456589,-0.1831078,179.762,2013.76,3,1,1
213.5748,0.016666,6495.821,-409.1392,-0.5056592,63.82247,179.7638,3.096,8.154623,0,1,1,4133.924,4131.372,5.250007,9.180993,-0.04462804,-0.1830338,179.7638,2013.694,3,1,1
213.5915,0.016666,6495.345,-409.1369,-0.5056593,63.81934,179.7655,3.06,8.154623,0,1,1,4134.95,4132.323,5.250011,9.176447,-0.04345358,-0.182947,179.7655,2013.628,3,1,1
213.6081,0.016666,6494.87,-409.1347,-0.505659,63.81622,179.7671,3.06,8.154623,0,1,1,4134.95,4132.323,5.250011,9.176447,-0.04216069,-0.1828489,179.7671,2013.561,3,1,1
213.6248,0.016666,6494.395,-409.1325,-0.5056584,63.81309,179.7685,3.06,8.154623,0,1,1,4135.976,4133.273,5.250015,9.172024,-0.04077927,-0.1827413,179.7685,2013.495,3,1,1
213.6414,0.016666,6493.919,-409.1303,-0.5056573,63.80996,179.7699,3.06,8.154623,0,1,1,4135.976,4133.273,5.250015,9.172024,-0.03934217,-0.1826262,179.7699,2013.429,3,1,1
213.6581,0.016666,6493.443,-409.1281,-0.5056558,63.80684,179.7712,3.06,8.154623,0,1,1,4137.001,4134.224,5.250018,9.167661,-0.03788327,-0.1825057,179.7712,2013.363,3,1,1
213.6748,0.016666,6492.968,-409.126,-0.505654,63.80371,179.7725,3.024,8.154623,0,1,1,4137.001,4134.224,5.250018,9.167661,-0.03643591,-0.1823819,179.7725,2013.297,3,1,1
213.6915,0.016666,6492.493,-409.1239,-0.5056519,63.80059,179.7737,3.024,8.154623,0,1,1,4138.026,4135.175,5.250021,9.163421,-0.03503155,-0.182257,179.7737,2013.23,3,1,1
213.7081,0.016666,6492.018,-409.1218,-0.5056495,63.79747,179.775,2.988,8.154623,0,1,1,4138.026,4135.175,5.250021,9.163421,-0.03369864,-0.1821329,179.775,2013.164,3,1,1
213.7248,0.016666,6491.542,-409.1197,-0.5056469,63.79435,179.7762,2.988,8.154623,0,1,1,4139.051,4136.125,5.250023,9.159241,-0.03246152,-0.1820117,179.7762,2013.098,3,1,1
213.7415,0.016666,6491.067,-409.1177,-0.5056443,63.79123,179.7774,2.952,8.154623,0,1,1,4139.051,4136.125,5.250023,9.159241,-0.03133962,-0.1818955,179.7774,2013.031,3,1,1
213.7581,0.016666,6490.592,-409.1156,-0.5056415,63.78811,179.7787,2.952,8.154623,0,1,1,4140.076,4137.075,5.250026,9.155153,-0.03034702,-0.1817859,179.7787,2012.965,3,1,1
213.7748,0.016666,6490.117,-409.1136,-0.5056387,63.785,179.7799,2.916,8.154623,0,1,1,4140.076,4137.075,5.250026,9.155153,-0.02949227,-0.1816846,179.7799,2012.899,3,1,1
213.7914,0.016666,6489.642,-409.1116,-0.505636,63.78188,179.7812,2.88,8.154623,0,1,1,4141.102,4138.025,5.250029,9.151126,-0.02877844,-0.1815928,179.7812,2012.832,3,1,1
213.8081,0.016666,6489.166,-409.1096,-0.5056335,63.77877,179.7826,2.844,8.154623,0,1,1,4141.102,4138.025,5.250029,9.151126,-0.02820345,-0.1815117,179.7826,2012.766,3,1,1
213.8248,0.016666,6488.691,-409.1077,-0.5056311,63.77565,179.784,2.808,8.154623,0,1,1,4142.126,4138.976,5.250031,9.147191,-0.02776061,-0.1814422,179.784,2012.699,3,1,1
213.8414,0.016666,6488.216,-409.1057,-0.5056289,63.77254,179.7855,2.772,8.154623,0,1,1,4142.126,4138.976,5.250031,9.147191,-0.02743929,-0.1813849,179.7855,2012.632,3,1,1
213.8581,0.016666,6487.741,-409.1038,-0.5056271,63.76943,179.787,2.736,8.154623,0,1,1,4143.151,4139.926,5.250033,9.143347,-0.02722607,-0.1813399,179.787,2012.565,3,1,1
213.8748,0.016666,6487.266,-409.1019,-0.5056255,63.76632,179.7887,2.7,8.154623,0,1,1,4143.151,4139.926,5.250033,9.143347,-0.02710569,-0.181307,179.7887,2012.499,3,1,1
213.8914,0.016666,6486.791,-409.1,-0.5056242,63.76321,179.7903,2.664,8.154623,0,1,1,4144.176,4140.875,5.250036,9.139534,-0.02706162,-0.1812861,179.7903,2012.432,3,1,1
213.9081,0.016666,6486.316,-409.0981,-0.5056233,63.7601,179.7921,2.628,8.154623,0,1,1,4144.176,4140.875,5.250036,9.139534,-0.02707754,-0.1812765,179.7921,2012.365,3,1,1
213.9248,0.016666,6485.841,-409.0963,-0.5056227,63.75699,179.7939,2.628,8.154623,0,1,1,4145.2,4141.825,5.250038,9.135812,-0.02713738,-0.1812779,179.7939,2012.299,3,1,1
213.9414,0.016666,6485.366,-409.0945,-0.5056224,63.75389,179.7958,2.592,8.154623,0,1,1,4145.2,4141.825,5.250038,9.135812,-0.0272251,-0.1812895,179.7958,2012.232,3,1,1
213.9581,0.016666,6484.891,-409.0927,-0.5056224,63.75078,179.7978,2.556,8.289395,0,1,1,4146.225,4142.775,5.25004,9.132182,-0.02732608,-0.1813102,179.7978,2013.482,3,1,1
213.9748,0.016666,6484.178,-409.0899,-0.5056229,63.74616,179.8009,2.52,8.289395,0,1,1,4146.225,4142.775,5.25004,9.132182,-0.02747626,-0.1813519,179.8009,2015.085,3,1,1
213.9914,0.016666,6483.941,-409.0891,-0.5056232,63.74463,179.802,2.52,8.289395,0,1,1,4147.25,4143.725,5.250041,9.128582,-0.02752141,-0.1813663,179.802,2015.419,3,1,1
214.0081,0.016666,6483.466,-409.0873,-0.5056238,63.7416,179.8041,2.484,8.289395,0,1,1,4147.25,4143.725,5.250041,9.128582,-0.0276,-0.1813916,179.8041,2015.82,3,1,1
214.0248,0.016666,6482.754,-409.0847,-0.505625,63.73711,179.8075,2.448,8.289395,0,1,1,4148.274,4144.911,5.250043,9.124189,-0.02768422,-0.1814133,179.8075,2015.921,3,1,1
214.0414,0.016666,6482.516,-409.0838,-0.5056255,63.73562,179.8086,2.448,8.289395,0,1,1,4148.274,4144.911,5.250043,9.124189,-0.0277033,-0.1814147,179.8086,2015.87,3,1,1
214.0581,0.016666,6482.042,-409.0821,-0.5056265,63.73267,179.8109,2.412,8.626316,0,1,1,4149.298,4145.624,5.250044,9.121627,-0.02772974,-0.1814073,179.8109,2018.987,3,1,1
214.0748,0.016666,6481.329,-409.0795,-0.505628,63.72831,179.8144,2.412,8.626316,0,1,1,4149.298,4145.624,5.250044,9.121627,-0.02774728,-0.1813607,179.8144,2022.894,3,1,1
214.0914,0.016666,6481.092,-409.0787,-0.5056285,63.7269,179.8156,2.412,8.626316,0,1,1,4150.322,4146.573,5.250045,9.11824,-0.0277494,-0.1813314,179.8156,2023.691,3,1,1
214.1081,0.016666,6480.617,-409.077,-0.5056294,63.72414,179.818,2.412,8.626316,0,1,1,4150.322,4146.573,5.250045,9.11824,-0.02775169,-0.181245,179.818,2024.622,3,1,1
214.1248,0.016666,6480.143,-409.0754,-0.5056302,63.72145,179.8204,2.412,8.626316,0,1,1,4151.346,4147.522,5.250045,9.114916,-0.02775568,-0.1811158,179.8204,2024.876,3,1,1
214.1414,0.016666,6479.667,-409.0738,-0.5056308,63.7188,179.8228,2.412,8.626316,0,1,1,4151.346,4147.522,5.250045,9.114916,-0.02776634,-0.18094,179.8228,2024.712,3,1,1
214.1581,0.016666,6479.193,-409.0721,-0.5056311,63.7162,179.8252,2.412,9.064318,0,1,1,4152.37,4148.472,5.250046,9.111682,-0.02778813,-0.1807172,179.8252,2028.581,3,1,1
214.1748,0.016666,6478.718,-409.0706,-0.5056313,63.71365,179.8276,2.412,9.064318,0,1,1,4152.37,4148.472,5.250046,9.111682,-0.02782467,-0.1804456,179.8276,2032.066,3,1,1
214.1914,0.016666,6478.244,-409.069,-0.505631,63.7112,179.83,2.412,9.064318,0,1,1,4153.394,4149.42,5.250046,9.10851,-0.02787844,-0.1801192,179.83,2034.217,3,1,1
214.2081,0.016666,6477.769,-409.0674,-0.5056304,63.70883,179.8324,2.412,9.064318,0,1,1,4153.394,4149.42,5.250046,9.10851,-0.02795066,-0.1797313,179.8324,2035.203,3,1,1
214.2248,0.016666,6477.294,-409.0659,-0.5056295,63.70656,179.8348,2.412,9.064318,0,1,1,4154.418,4150.37,5.250045,9.105398,-0.02804119,-0.179278,179.8348,2035.359,3,1,1
214.2414,0.016666,6476.82,-409.0643,-0.5056281,63.70435,179.8371,2.412,9.064318,0,1,1,4154.418,4150.37,5.250045,9.105398,-0.02814853,-0.1787602,179.8371,2035.036,3,1,1
214.2581,0.016666,6476.345,-409.0628,-0.5056264,63.70218,179.8394,2.412,9.77186,0,1,1,4155.442,4151.319,5.250045,9.102348,-0.02826981,-0.1781827,179.8394,2041.294,3,1,1
214.2748,0.016666,6475.633,-409.0606,-0.505623,63.69909,179.8429,2.412,9.77186,0,1,1,4155.442,4151.319,5.250045,9.102348,-0.02846854,-0.1772066,179.8429,2048.829,3,1,1
214.2914,0.016666,6475.396,-409.0598,-0.5056216,63.69812,179.844,2.412,9.77186,0,1,1,4156.465,4152.268,5.250044,9.099389,-0.02853657,-0.176848,179.844,2050.223,3,1,1
214.3081,0.016666,6474.921,-409.0584,-0.5056186,63.69633,179.8463,2.412,9.77186,0,1,1,4156.465,4152.268,5.250044,9.099389,-0.02867072,-0.1760736,179.8463,2051.587,3,1,1
214.3248,0.016666,6474.209,-409.0562,-0.5056132,63.6939,179.8496,2.412,9.77186,0,1,1,4157.489,4153.454,5.250043,9.09579,-0.02885543,-0.174761,179.8496,2051.264,3,1,1
214.3414,0.016666,6473.972,-409.0555,-0.5056112,63.69314,179.8507,2.412,9.77186,0,1,1,4157.489,4153.454,5.250043,9.09579,-0.02890956,-0.1742847,179.8507,2050.846,3,1,1
214.3581,0.016666,6473.498,-409.0541,-0.5056068,63.69165,179.8529,2.412,10.14248,0,1,1,4158.513,4154.166,5.250041,9.093685,-0.02900251,-0.173282,179.8529,2053.593,3,1,1
214.3748,0.016666,6472.786,-409.0521,-0.5055994,63.68953,179.856,2.412,10.14248,0,1,1,4158.513,4154.166,5.250041,9.093685,-0.02909496,-0.1716729,179.856,2056.74,3,1,1
214.3914,0.016666,6472.549,-409.0514,-0.5055969,63.68887,179.8571,2.412,10.14248,0,1,1,4159.536,4155.114,5.250039,9.09091,-0.02911133,-0.1711124,179.8571,2057.227,3,1,1
214.4081,0.016666,6472.074,-409.05,-0.5055915,63.68759,179.8592,2.412,10.14248,0,1,1,4159.536,4155.114,5.250039,9.09091,-0.0291204,-0.1699609,179.8592,2057.548,3,1,1
214.4248,0.016666,6471.6,-409.0487,-0.5055858,63.68639,179.8612,2.412,10.14248,0,1,1,4160.56,4156.063,5.250037,9.088225,-0.02909672,-0.1687769,179.8612,2057.3,3,1,1
214.4414,0.016666,6471.125,-409.0474,-0.5055801,63.68523,179.8632,2.412,10.14248,0,1,1,4160.56,4156.063,5.250037,9.088225,-0.02904013,-0.167574,179.8632,2056.815,3,1,1
214.4581,0.016666,6470.651,-409.0461,-0.5055743,63.68408,179.8652,2.412,10.31094,0,1,1,4161.583,4157.012,5.250035,9.085633,-0.02895177,-0.166369,179.8652,2058.126,3,1,1
214.4747,0.016666,6470.176,-409.0448,-0.5055686,63.68296,179.8672,2.412,10.31094,0,1,1,4161.583,4157.012,5.250035,9.085633,-0.02883397,-0.1651784,179.8672,2059.307,3,1,1
214.4914,0.016666,6469.702,-409.0435,-0.5055629,63.68187,179.8691,2.412,10.31094,0,1,1,4162.606,4157.96,5.250032,9.083071,-0.02869009,-0.1640152,179.8691,2059.936,3,1,1
214.5081,0.016666,6469.228,-409.0423,-0.5055575,63.68082,179.8711,2.412,10.31094,0,1,1,4162.606,4157.96,5.250032,9.083071,-0.02852427,-0.1628905,179.8711,2060.107,3,1,1
214.5247,0.016666,6468.753,-409.041,-0.5055524,63.67981,179.873,2.376,10.31094,0,1,1,4163.63,4158.91,5.25003,9.080601,-0.02834124,-0.1618153,179.873,2059.99,3,1,1
214.5414,0.016666,6468.279,-409.0398,-0.5055476,63.67881,179.8749,2.376,10.31094,0,1,1,4163.63,4158.91,5.25003,9.080601,-0.02814614,-0.1608013,179.8749,2059.747,3,1,1
214.5581,0.016666,6467.804,-409.0386,-0.5055433,63.67783,179.8767,2.376,10.44571,0,1,1,4164.653,4159.858,5.250027,9.078191,-0.02794419,-0.1598601,179.8767,2060.937,3,1,1
214.5748,0.016666,6467.33,-409.0374,-0.5055395,63.67686,179.8786,2.376,10.44571,0,1,1,4164.653,4159.858,5.250027,9.078191,-0.02774027,-0.1590017,179.8786,2061.977,3,1,1
214.5914,0.016666,6466.855,-409.0363,-0.5055362,63.67592,179.8804,2.376,10.44571,0,1,1,4165.676,4160.807,5.250024,9.075843,-0.02753855,-0.1582315,179.8804,2062.522,3,1,1
214.6081,0.016666,6466.381,-409.0352,-0.5055335,63.67502,179.8823,2.376,10.44571,0,1,1,4165.676,4160.807,5.250024,9.075843,-0.0273424,-0.1575526,179.8823,2062.659,3,1,1
214.6247,0.016666,6465.669,-409.0334,-0.5055306,63.67372,179.885,2.376,10.44571,0,1,1,4166.7,4161.993,5.250021,9.073006,-0.02706444,-0.1567112,179.885,2062.435,3,1,1
214.6414,0.016666,6465.432,-409.0329,-0.5055299,63.67329,179.886,2.376,10.44571,0,1,1,4166.7,4161.993,5.250021,9.073006,-0.02697718,-0.1564792,179.886,2062.318,3,1,1
214.6581,0.016666,6464.958,-409.0318,-0.505529,63.67245,179.8878,2.34,10.51309,0,1,1,4167.723,4162.704,5.250019,9.07136,-0.02681199,-0.1560896,179.8878,2062.814,3,1,1
214.6747,0.016666,6464.247,-409.0302,-0.5055289,63.6712,179.8905,2.34,10.51309,0,1,1,4167.723,4162.704,5.250019,9.07136,-0.02658977,-0.1556922,179.8905,2063.399,3,1,1
214.6914,0.016666,6464.009,-409.0297,-0.5055291,63.67079,179.8914,2.34,10.51309,0,1,1,4168.746,4163.652,5.250017,9.069224,-0.02652289,-0.1556087,179.8914,2063.486,3,1,1
214.7081,0.016666,6463.535,-409.0286,-0.50553,63.66998,179.8932,2.304,10.51309,0,1,1,4168.746,4163.652,5.250017,9.069224,-0.02640006,-0.1555125,179.8932,2063.532,3,1,1
214.7247,0.016666,6462.823,-409.0271,-0.5055323,63.66879,179.8959,2.268,10.51309,0,1,1,4169.769,4164.838,5.250014,9.066632,-0.02624382,-0.1555357,179.8959,2063.415,3,1,1
214.7414,0.016666,6462.586,-409.0266,-0.5055333,63.66841,179.8969,2.268,10.51309,0,1,1,4169.769,4164.838,5.250014,9.066632,-0.02619885,-0.1555848,179.8969,2063.358,3,1,1
214.7581,0.016666,6462.112,-409.0256,-0.5055355,63.66763,179.8987,2.268,10.61417,0,1,1,4170.792,4165.549,5.250012,9.065138,-0.02611729,-0.1557397,179.8987,2064.327,3,1,1
214.7747,0.016666,6461.638,-409.0246,-0.5055381,63.66686,179.9005,2.232,10.61417,0,1,1,4170.792,4165.549,5.250012,9.065138,-0.0260442,-0.1559623,179.9005,2065.161,3,1,1
214.7914,0.016666,6461.163,-409.0236,-0.5055408,63.66612,179.9023,2.232,10.61417,0,1,1,4171.815,4166.498,5.25001,9.063186,-0.02597621,-0.1562409,179.9023,2065.592,3,1,1
214.8081,0.016666,6460.689,-409.0227,-0.5055435,63.66541,179.9041,2.196,10.61417,0,1,1,4171.815,4166.498,5.25001,9.063186,-0.02590982,-0.1565631,179.9041,2065.691,3,1,1
214.8247,0.016666,6460.214,-409.0218,-0.5055462,63.66472,179.906,2.196,10.61417,0,1,1,4172.838,4167.447,5.250008,9.061326,-0.0258416,-0.1569176,179.906,2065.587,3,1,1
214.8414,0.016666,6459.74,-409.0208,-0.5055488,63.66406,179.9078,2.196,10.61417,0,1,1,4172.838,4167.447,5.250008,9.061326,-0.02576883,-0.1572945,179.9078,2065.402,3,1,1
214.8581,0.016666,6459.266,-409.0199,-0.5055512,63.66339,179.9097,2.196,10.74894,0,1,1,4173.862,4168.395,5.250006,9.059496,-0.0256896,-0.1576861,179.9097,2066.658,3,1,1
214.8747,0.016666,6458.792,-409.019,-0.5055533,63.66275,179.9115,2.16,10.74894,0,1,1,4173.862,4168.395,5.250006,9.059496,-0.02560264,-0.1580834,179.9115,2067.743,3,1,1
214.8914,0.016666,6458.317,-409.0182,-0.5055552,63.66214,179.9133,2.16,10.74894,0,1,1,4174.885,4169.343,5.250004,9.057728,-0.02550731,-0.1584756,179.9133,2068.301,3,1,1
214.9081,0.016666,6457.843,-409.0173,-0.5055566,63.66157,179.9152,2.16,10.74894,0,1,1,4174.885,4169.343,5.250004,9.057728,-0.02540382,-0.1588519,179.9152,2068.427,3,1,1
214.9247,0.016666,6457.132,-409.0161,-0.5055583,63.66077,179.9179,2.16,10.74894,0,1,1,4175.908,4170.529,5.250003,9.055624,-0.02523569,-0.1593672,179.9179,2068.175,3,1,1
214.9414,0.016666,6456.895,-409.0157,-0.5055586,63.66051,179.9188,2.16,10.74894,0,1,1,4175.908,4170.529,5.250003,9.055624,-0.02517706,-0.1595228,179.9188,2068.052,3,1,1
214.9581,0.016666,6456.42,-409.0148,-0.505559,63.66,179.9206,2.16,10.85002,0,1,1,4176.931,4171.24,5.250002,9.054404,-0.02505754,-0.1598074,179.9206,2068.903,3,1,1
214.9747,0.016666,6455.946,-409.014,-0.505559,63.65951,179.9225,2.16,10.85002,0,1,1,4176.931,4171.24,5.250002,9.054404,-0.0249371,-0.1600536,179.9225,2069.651,3,1,1
214.9914,0.016666,6455.472,-409.0132,-0.5055587,63.65903,179.9243,2.16,10.85002,0,1,1,4177.954,4172.188,5.250001,9.052818,-0.02481842,-0.160257,179.9243,2070.032,3,1,1
215.0081,0.016666,6454.998,-409.0125,-0.5055582,63.65859,179.9261,2.16,10.85002,0,1,1,4177.954,4172.188,5.250001,9.052818,-0.02470428,-0.1604138,179.9261,2070.113,3,1,1
215.0247,0.016666,6454.286,-409.0114,-0.5055569,63.65796,179.9288,2.16,10.85002,0,1,1,4178.977,4173.374,5.25,9.050959,-0.02454746,-0.1605567,179.9288,2069.932,3,1,1
215.0414,0.016666,6454.049,-409.011,-0.5055563,63.65776,179.9297,2.16,10.85002,0,1,1,4178.977,4173.374,5.25,9.050959,-0.02450018,-0.1605797,179.9297,2069.845,3,1,1
215.0581,0.016666,6453.575,-409.0103,-0.5055551,63.65736,179.9314,2.16,10.9174,0,1,1,4180,4174.085,5.25,9.049861,-0.02441378,-0.1605898,179.9314,2070.405,3,1,1
215.0747,0.016666,6453.101,-409.0096,-0.5055537,63.65696,179.9332,2.16,10.9174,0,1,1,4180,4174.085,5.25,9.049861,-0.02433873,-0.1605531,179.9332,2070.897,3,1,1
215.0914,0.016666,6452.626,-409.0089,-0.5055522,63.65658,179.935,2.16,10.9174,0,1,1,4181.022,4175.034,5.249999,9.04849,-0.02427641,-0.1604698,179.935,2071.146,3,1,1
215.1081,0.016666,6452.152,-409.0082,-0.5055507,63.65622,179.9368,2.16,10.9174,0,1,1,4181.022,4175.034,5.249999,9.04849,-0.02422764,-0.1603404,179.9368,2071.196,3,1,1
215.1247,0.016666,6451.678,-409.0076,-0.5055491,63.65587,179.9385,2.16,10.9174,0,1,1,4182.045,4175.982,5.249999,9.047148,-0.0241924,-0.1601665,179.9385,2071.126,3,1,1
215.1414,0.016666,6451.204,-409.0069,-0.5055473,63.65553,179.9403,2.16,10.9174,0,1,1,4182.045,4175.982,5.249999,9.047148,-0.02416977,-0.1599513,179.9403,2071.012,3,1,1
215.1581,0.016666,6450.729,-409.0063,-0.5055457,63.6552,179.942,2.16,10.98479,0,1,1,4183.068,4176.931,5.249999,9.045868,-0.02415833,-0.1596992,179.942,2071.623,3,1,1
215.1747,0.016666,6450.255,-409.0057,-0.5055439,63.65487,179.9438,2.16,10.98479,0,1,1,4183.068,4176.931,5.249999,9.045868,-0.02415599,-0.1594149,179.9438,2072.151,3,1,1
215.1914,0.016666,6449.781,-409.0051,-0.5055422,63.65456,179.9455,2.16,10.98479,0,1,1,4184.091,4177.878,5.249998,9.044648,-0.02416018,-0.1591019,179.9455,2072.415,3,1,1
215.2081,0.016666,6449.307,-409.0045,-0.5055405,63.65427,179.9473,2.16,10.98479,0,1,1,4184.091,4177.878,5.249998,9.044648,-0.02416828,-0.1587633,179.9473,2072.466,3,1,1
215.2247,0.016666,6448.832,-409.0039,-0.5055389,63.65399,179.949,2.16,10.98479,0,1,1,4185.114,4178.827,5.249998,9.043521,-0.02417783,-0.1584033,179.949,2072.389,3,1,1
215.2414,0.016666,6448.358,-409.0034,-0.5055373,63.65373,179.9507,2.16,10.98479,0,1,1,4185.114,4178.827,5.249998,9.043521,-0.02418665,-0.158027,179.9507,2072.267,3,1,1
215.2581,0.016666,6447.884,-409.0028,-0.5055358,63.65347,179.9525,2.16,11.05217,0,1,1,4186.137,4179.775,5.249997,9.042423,-0.02419288,-0.1576404,179.9525,2072.872,3,1,1
215.2747,0.016666,6447.172,-409.002,-0.5055338,63.65309,179.9551,2.16,11.05217,0,1,1,4186.137,4179.775,5.249997,9.042423,-0.02419428,-0.1570529,179.9551,2073.558,3,1,1
215.2914,0.016666,6446.935,-409.0018,-0.5055332,63.65297,179.956,2.16,11.05217,0,1,1,4187.16,4180.724,5.249997,9.041388,-0.02419215,-0.156857,179.956,2073.658,3,1,1
215.3081,0.016666,6446.461,-409.0013,-0.5055321,63.65276,179.9577,2.16,11.05217,0,1,1,4187.16,4180.724,5.249997,9.041388,-0.02418368,-0.1564674,179.9577,2073.707,3,1,1
